"X.0.012.6","X.0.012675675675675676","X0.024","X.0.0942105263157895","X0.6105068493150686","X11.725","X.0.018.3","X0.012.1","X0.026.3","X0.102","inactive"
"0.003","0.014189189189189193","0.028","-0.18149999999999997","0.8482465753424658","16.677","0.010","-0.028","0.052","0.102","inactive"
"-0.001","0.010378378378378381","0.012","-0.42342105263157886","0.6628493150684931","15.338","0.003","0.014","0.048","0.096","inactive"
"-0.005","0.0024459459459459454","-0.001","-0.1934210526315789","0.7822328767123287","13.953","-0.001","0.016","0.049","0.108","inactive"
"-0.011","-0.006945945945945946","0.018","-0.1165","0.6712739726027396","11.919","-0.008","0.017","0.042","0.103","inactive"
"-0.004","0.0018513513513513508","-0.001","-0.2667894736842105","0.8137945205479453","14.177","-0.001","0.015","0.045","0.092","inactive"
"-0.008","0.0022837837837837824","-0.009","-0.18313157894736848","0.7313150684931508","13.251","-0.005","0.015","0.044","0.106","inactive"
"-0.010","-0.008743243243243243","0.014","-0.28707894736842104","0.6553424657534245","12.102","-0.012","0.012","0.029","0.101","inactive"
"0.002","0.01402702702702703","0.024","-0.4404736842105265","0.5887260273972601","16.266","0.009","-0.028","0.051","0.101","inactive"
"-0.010","-0.0020405405405405403","0.013","-0.16702631578947377","0.6035342465753425","12.345","-0.011","0.013","0.031","0.102","inactive"
"-0.013","-0.016797297297297294","0.035","-0.2236315789473685","0.2789726027397261","10.858","-0.022","0.011","0.017","0.098","inactive"
"-0.008","-0.0015675675675675663","-0.003","-0.1029210526315791","0.6646301369863014","13.051","-0.002","0.018","0.047","0.105","inactive"
"-0.006","0.004932432432432432","0.004","-0.06557894736842108","0.7416849315068492","13.970","0.002","0.017","0.050","0.091","inactive"
"0.000","0.012486486486486488","0.021","-0.2783947368421053","0.7822739726027398","16.180","0.007","-0.033","0.051","0.100","inactive"
"0.000","0.011378378378378382","0.014","-0.3068947368421052","0.8593835616438356","15.690","0.004","0.013","0.047","0.099","inactive"
"-0.014","-0.0100945945945946","0.036","0.026657894736842092","0.5391917808219179","11.213","-0.011","0.020","0.034","0.102","inactive"
"-0.002","0.012040540540540542","0.014","0.10147368421052627","1.1425616438356163","16.025","0.004","0.015","0.043","0.099","inactive"
"-0.008","-3.783783783783775e-4","0.001","0.10060526315789475","1.0593013698630136","13.664","-0.010","0.017","0.019","0.110","inactive"
"-0.009","-0.007162162162162163","-0.008","-0.5236052631578948","0.7563835616438356","14.062","-0.009","0.018","0.042","0.112","inactive"
"0.003","0.014905405405405409","0.027","-0.3505789473684211","0.7643698630136986","16.559","0.009","-0.026","0.051","0.102","inactive"
"-0.001","0.011094594594594593","0.013","-0.1596578947368421","0.8414931506849314","15.600","0.003","0.017","0.041","0.101","inactive"
"-0.004","0.0015540540540540531","-0.003","-0.31568421052631573","0.6124109589041097","14.395","-0.004","0.018","0.031","0.117","inactive"
"-0.009","-0.004621621621621624","0.005","-0.20144736842105262","0.5966301369863015","13.140","-0.008","0.018","0.023","0.112","inactive"
"0.005","0.01874324324324324","0.031","-0.24155263157894746","0.8196712328767126","17.030","0.010","-0.028","0.047","0.102","inactive"
"-0.001","0.012297297297297298","0.014","-0.23747368421052625","0.8387671232876713","15.607","0.005","0.018","0.042","0.102","inactive"
"-0.001","0.010337837837837842","0.012","-0.2533421052631579","0.836123287671233","15.332","0.004","0.014","0.049","0.096","inactive"
"-0.002","0.012351351351351356","0.017","-0.12907894736842107","0.8533698630136988","15.405","0.007","0.015","0.052","0.097","inactive"
"0.006","0.01804054054054054","0.035","-0.4319736842105262","0.6915479452054796","17.292","0.011","-0.021","0.041","0.106","inactive"
"0.001","0.012608108108108113","0.021","-0.28289473684210525","0.7814246575342467","16.075","0.006","-0.033","0.052","0.101","inactive"
"-0.016","-0.022540540540540537","0.044","0.49299999999999994","-0.06063013698630133","10.721","-0.037","0.010","-0.005","-0.061","inactive"
"-0.006","0.0016486486486486465","-0.001","-0.17599999999999993","0.7607808219178084","13.815","-0.001","0.018","0.047","0.108","inactive"
"0.028","0.057027027027027014","0.150","-0.8396052631578946","0.2683013698630139","23.953","0.037","-0.039","0.043","0.121","inactive"
"-0.012","-0.010500000000000004","0.017","-0.07363157894736838","0.5591917808219178","12.039","-0.005","0.021","0.044","0.106","inactive"
"-0.005","0.0021621621621621613","-0.001","-0.22292105263157894","0.7835753424657533","14.025","-0.001","0.015","0.048","0.091","inactive"
"-0.003","0.004121621621621621","0.003","-0.16713157894736846","0.7176438356164383","14.425","-0.000","0.015","0.049","0.092","inactive"
"-0.010","-0.0120945945945946","0.023","-7.368421052631234e-4","0.8328356164383561","11.997","-0.016","0.011","0.022","0.100","inactive"
"-0.014","-0.019594594594594596","0.046","0.10834210526315786","0.576082191780822","10.251","-0.023","0.009","0.013","0.094","inactive"
"0.006","0.018702702702702703","0.033","-0.2194473684210527","0.9084931506849314","17.251","0.011","-0.023","0.050","0.103","inactive"
"-0.002","0.0038648648648648637","-0.000","-0.43913157894736826","0.7832876712328767","14.509","-0.002","0.013","0.042","0.093","inactive"
"-0.013","-0.016972972972972965","0.040","-0.11773684210526325","0.34095890410958896","10.512","-0.019","0.012","0.020","0.098","inactive"
"-0.001","0.010337837837837842","0.012","-0.446421052631579","0.6844383561643836","15.099","0.003","0.013","0.046","0.097","inactive"
"-0.004","0.002608108108108107","-0.003","-0.2273947368421052","0.8672602739726025","14.154","-0.003","0.013","0.042","0.091","inactive"
"-0.007","0.0010405405405405402","-0.011","-0.26139473684210524","0.8042739726027399","13.466","-0.006","0.014","0.038","0.105","inactive"
"-0.009","-0.008000000000000002","0.013","-0.23568421052631577","0.5785068493150685","12.126","-0.011","0.013","0.031","0.102","inactive"
"-0.001","0.010270270270270273","0.012","-0.25015789473684213","0.8950547945205481","15.570","0.003","0.013","0.046","0.098","inactive"
"-0.010","-0.006972972972972973","0.015","-0.1378947368421052","0.6808356164383559","12.062","-0.010","0.015","0.036","0.102","inactive"
"-0.009","-0.008445945945945948","0.014","-0.33647368421052637","0.4782876712328767","11.984","-0.012","0.013","0.031","0.102","inactive"
"-0.010","-0.00912162162162162","0.014","-0.25881578947368405","0.675054794520548","12.042","-0.012","0.012","0.029","0.102","inactive"
"0.002","0.016405405405405405","0.020","-0.2621052631578948","0.9258767123287669","16.458","0.007","-0.028","0.048","0.100","inactive"
"-0.015","-0.022040540540540537","0.054","-0.08221052631578943","0.034013698630136965","9.048","-0.026","0.009","0.007","0.092","inactive"
"-0.013","-0.014648648648648647","0.035","-0.14144736842105257","0.4288356164383562","10.923","-0.018","0.012","0.022","0.098","inactive"
"-0.013","-0.017918918918918912","0.039","-0.1365263157894737","0.37526027397260286","10.619","-0.021","0.011","0.013","0.097","inactive"
"0.002","0.014621621621621622","0.024","-0.24113157894736842","0.8312739726027398","16.392","0.008","-0.027","0.052","0.101","inactive"
"-0.018","-0.038527027027027025","0.067","1.522947368421053","-0.11858904109589051","6.095","-0.044","-0.006","-0.023","-0.083","inactive"
"-0.016","-0.02367567567567567","0.059","1.1031315789473686","-0.011164383561643877","8.832","-0.030","0.008","0.005","-0.062","inactive"
"-0.007","7.432432432432416e-4","-0.003","-0.1285526315789473","0.9215205479452059","13.180","-0.008","0.014","0.040","0.106","inactive"
"-0.014","-0.02147297297297297","0.045","-0.13586842105263167","0.20371232876712342","10.087","-0.024","0.010","0.006","0.095","inactive"
"-0.006","0.0036756756756756758","-0.008","-0.2638157894736843","0.7226027397260275","13.692","-0.004","0.014","0.042","0.107","inactive"
"-0.007","1.3513513513513432e-5","-0.004","-0.24363157894736845","0.8145342465753423","13.075","-0.008","0.014","0.037","0.105","inactive"
"-0.010","-0.005716216216216216","0.013","-0.22965789473684206","0.6733287671232876","12.259","-0.007","0.016","0.041","0.104","inactive"
"-0.006","0.0011081081081081071","-0.009","-0.2638421052631578","0.8556164383561643","13.430","-0.007","0.013","0.038","0.105","inactive"
"-0.010","-0.005337837837837838","0.011","-0.16600000000000004","0.7100136986301371","12.314","-0.008","0.017","0.043","0.104","inactive"
"-0.012","-0.010662162162162165","0.027","-0.16228947368421048","0.539753424657534","11.372","-0.013","0.016","0.036","0.101","inactive"
"-0.008","-0.0010675675675675678","-0.004","-0.1927631578947368","0.8849589041095891","12.654","-0.008","0.013","0.035","0.104","inactive"
"-0.020","-0.02651351351351351","0.065","0.14642105263157898","-0.34349315068493147","7.314","-0.028","0.008","0.009","-0.066","inactive"
"-0.012","-0.015662162162162162","0.034","-0.2730526315789474","0.3141643835616439","10.725","-0.018","0.011","0.017","0.094","inactive"
"-0.009","-0.006932432432432432","0.010","-0.2540526315789473","0.6104657534246576","12.185","-0.011","0.013","0.033","0.100","inactive"
"-0.008","6.486486486486474e-4","-0.000","-0.20355263157894732","0.8342876712328766","13.036","-0.007","0.014","0.037","0.104","inactive"
"-0.019","-0.0349054054054054","0.061","1.9921315789473681","0.9261506849315068","7.471","-0.037","-0.001","-0.018","-0.074","inactive"
"-0.002","0.006648648648648651","0.006","-0.16744736842105265","0.7858493150684933","14.700","0.002","0.015","0.048","0.095","inactive"
"-0.004","0.0031891891891891884","0.001","-0.20731578947368418","0.7093013698630137","14.407","-0.001","0.014","0.044","0.092","inactive"
"-0.006","0.003594594594594591","-0.007","-0.32968421052631575","0.6915753424657534","13.738","-0.005","0.014","0.039","0.088","inactive"
"-0.007","-4.5945945945945714e-4","0.000","-0.258842105263158","0.7925205479452054","12.857","-0.009","0.013","0.034","0.103","inactive"
"-0.019","-0.04779729729729728","0.076","0.8287894736842107","-0.12982191780821895","3.778","-0.042","-0.011","-0.037","-0.090","inactive"
"-0.011","-0.01345945945945946","0.029","0.01678947368421051","0.6985205479452054","11.628","-0.016","0.012","0.022","0.101","inactive"
"-0.015","-0.013918918918918919","0.044","0.062210526315789424","0.401","10.016","-0.013","0.018","0.036","0.099","inactive"
"-0.019","-0.07241891891891891","0.061","2.984552631578947","-0.571123287671233","3.854","-0.081","-0.051","-0.111","-0.140","inactive"
"-0.006","0.0027972972972972977","-0.009","-0.2677894736842106","0.7419041095890414","13.533","-0.005","0.014","0.041","0.106","inactive"
"-0.022","-0.0222027027027027","0.071","0.36694736842105263","-0.13553424657534247","6.534","-0.017","0.018","0.028","-0.059","inactive"
"-0.019","-0.041391891891891894","0.057","1.809105263157895","-0.3079315068493151","4.502","-0.067","-0.029","-0.081","-0.107","inactive"
"0.007","0.02081081081081081","0.041","-0.28555263157894734","0.8496164383561643","17.834","0.014","-0.021","0.050","0.107","inactive"
"-0.019","-0.023891891891891885","0.061","0.07131578947368417","-0.022616438356164392","7.717","-0.020","0.016","0.028","0.093","inactive"
"-0.001","0.008324324324324325","0.008","-0.30128947368421055","0.7837671232876711","15.043","0.002","0.013","0.047","0.096","inactive"
"-0.009","-0.009189189189189189","0.014","-0.31471052631578944","0.6329863013698631","12.247","-0.013","0.013","0.028","0.102","inactive"
"-0.014","-0.01805405405405405","0.031","-0.5544736842105266","0.2381917808219179","10.602","-0.016","0.014","0.025","0.098","inactive"
"0.001","0.013824324324324328","0.017","-0.34742105263157885","0.9073698630136986","15.855","0.005","0.013","0.049","0.099","inactive"
"-0.013","-0.01536486486486486","0.037","-0.13681578947368428","0.331041095890411","10.817","-0.018","0.014","0.023","0.100","inactive"
"-0.013","-0.012743243243243245","0.033","-0.06934210526315802","0.4852054794520547","10.969","-0.014","0.015","0.030","0.099","inactive"
"0.005","0.014824324324324324","0.030","-0.35713157894736847","1.0055479452054794","16.760","0.010","-0.025","0.049","0.103","inactive"
"-0.005","2.702702702702602e-5","-0.004","-0.3513947368421053","0.6667260273972604","13.849","-0.002","0.015","0.044","0.107","inactive"
"-0.009","-0.005878378378378377","0.012","0.6138157894736842","1.129123287671233","13.049","-0.010","0.014","0.034","0.104","inactive"
"-0.003","0.003067567567567567","0.001","0.5186842105263159","1.1971643835616437","14.893","-0.000","0.014","0.044","0.092","inactive"
"-0.008","-1.3513513513513497e-4","0.004","1.0431842105263158","1.5142328767123285","13.735","-0.007","0.014","0.038","0.105","inactive"
"-0.010","-0.009689189189189191","0.021","1.0974210526315789","1.456657534246576","12.887","-0.013","0.013","0.031","0.103","inactive"
"-0.019","-0.01963513513513513","0.059","0.8864210526315789","0.5703561643835618","9.019","-0.016","0.019","0.032","0.097","inactive"
"-0.006","9.459459459459487e-5","-0.004","0.5574999999999999","1.239095890410959","13.575","-0.008","0.012","0.033","0.104","inactive"
"-0.009","-0.0059864864864864874","0.001","0.47360526315789475","1.2379726027397258","13.284","-0.010","0.015","0.040","0.104","inactive"
"-0.004","-0.0019594594594594603","-0.002","-0.042473684210526386","0.7038493150684931","14.217","-0.002","0.015","0.042","0.108","inactive"
"0.004","0.01583783783783784","0.028","0.5268157894736842","1.341780821917808","17.374","0.009","-0.026","0.051","0.103","inactive"
"-0.016","-0.015945945945945943","0.052","0.8954736842105263","0.7644657534246571","9.697","-0.013","0.019","0.034","0.097","inactive"
"0.000","0.014162162162162163","0.016","0.5536052631578947","1.4340547945205477","16.360","0.005","0.013","0.047","0.100","inactive"
"-0.013","-0.012310810810810813","0.033","0.7376052631578948","0.9912191780821917","11.626","-0.013","0.015","0.030","0.100","inactive"
"-0.003","0.0011081081081081071","-0.002","0.6898421052631579","1.254232876712329","14.732","-0.001","0.015","0.044","0.091","inactive"
"-0.022","-0.02725675675675676","0.082","0.9009210526315791","-0.15958904109589034","5.585","-0.020","0.016","0.026","-0.066","inactive"
"-0.015","-0.01931081081081081","0.043","0.5706842105263157","0.5691369863013701","10.881","-0.023","0.012","0.016","0.100","inactive"
"0.002","0.016689189189189185","0.020","0.5208947368421054","1.4592054794520548","16.655","0.006","0.013","0.048","0.099","inactive"
"-0.003","0.00472972972972973","0.004","0.6222368421052631","1.2302876712328767","15.198","0.001","0.014","0.046","0.095","inactive"
"-0.004","0.0017297297297297295","0.000","0.5913684210526317","1.2495753424657536","14.610","0.001","0.018","0.048","0.109","inactive"
"-0.023","-0.021067567567567565","0.034","2.307289473684211","0.6356301369863017","9.315","-0.013","0.031","0.026","-0.056","inactive"
"-0.009","-0.0059864864864864874","0.010","-0.02292105263157891","0.6700136986301372","12.259","-0.009","0.014","0.036","0.102","inactive"
"-0.011","-0.00933783783783784","0.022","-0.12144736842105264","0.528945205479452","11.795","-0.011","0.015","0.035","0.102","inactive"
"0.001","0.014527027027027026","0.020","0.21981578947368421","1.202684931506849","16.435","0.006","0.013","0.048","0.099","inactive"
"0.008","0.02440540540540541","0.050","0.22960526315789478","1.150890410958904","19.062","0.015","-0.017","0.051","0.109","inactive"
"-0.013","-0.017621621621621616","0.039","-0.02894736842105261","0.3559315068493152","10.370","-0.021","0.011","0.014","0.094","inactive"
"-0.013","-0.013594594594594594","0.035","0.09855263157894738","0.46761643835616434","10.992","-0.014","0.014","0.028","0.099","inactive"
"0.000","0.010229729729729731","0.018","-0.23073684210526307","1.0553835616438354","15.941","0.005","-0.030","0.052","0.099","inactive"
"-0.010","-0.00902702702702703","-0.016","-0.8669473684210525","0.46268493150684936","12.992","-0.010","0.016","0.039","0.106","inactive"
"-0.011","-0.011459459459459462","0.024","-0.1957894736842105","0.6173150684931504","11.590","-0.016","0.011","0.026","0.101","inactive"
"-0.005","5.270270270270261e-4","-0.005","-0.3300526315789474","0.8097397260273971","14.409","-0.008","0.014","0.041","0.108","inactive"
"-0.002","0.006621621621621623","0.007","-0.2017368421052632","0.8297123287671233","15.104","0.001","0.013","0.045","0.095","inactive"
"-0.001","0.004702702702702703","0.004","-0.11376315789473679","0.8056712328767125","14.797","0.001","0.014","0.043","0.094","inactive"
"-0.006","0.0018243243243243241","-0.009","-0.30394736842105263","0.8621780821917808","13.844","-0.008","0.015","0.038","0.107","inactive"
"-0.000","0.011351351351351352","0.014","-0.5962105263157895","0.6206027397260273","15.076","0.005","0.015","0.051","0.097","inactive"
"-0.012","-0.009581081081081083","0.024","-0.07205263157894734","0.6038082191780824","11.582","-0.011","0.016","0.037","0.101","inactive"
"0.000","0.008851351351351353","0.017","-0.25707894736842113","1.0540547945205478","15.933","0.005","-0.032","0.050","0.099","inactive"
"-0.019","-0.028499999999999987","0.058","0.08842105263157898","-0.12572602739726038","7.457","-0.022","0.017","0.026","-0.059","inactive"
"-0.004","-1.351351351351344e-4","0.019","0.5278421052631581","0.6713835616438355","17.797","-0.004","-0.016","0.047","0.107","inactive"
"-0.003","0.004324324324324326","0.003","-0.12147368421052626","0.8025616438356163","14.703","-0.001","0.014","0.043","0.094","inactive"
"-0.007","0.0010810810810810796","-0.007","-0.14826315789473685","0.8711232876712329","13.333","-0.006","0.014","0.040","0.106","inactive"
"-0.005","-0.0030135135135135153","-0.007","-0.6075526315789475","0.7608767123287675","14.055","-0.005","0.014","0.041","0.089","inactive"
"-0.021","-0.025891891891891883","0.076","0.7484210526315791","-0.23728767123287664","6.171","-0.024","0.011","0.022","-0.069","inactive"
"-0.009","-0.009756756756756758","0.013","0.1962368421052632","0.9042465753424657","12.380","-0.013","0.013","0.026","0.102","inactive"
"-0.000","0.012621621621621622","0.014","-0.2974736842105264","0.8827534246575343","15.494","0.004","0.013","0.048","0.097","inactive"
"-0.001","0.010256756756756762","0.012","-0.09455263157894737","0.8794520547945206","15.235","0.003","0.014","0.047","0.096","inactive"
"-0.016","-0.01602702702702702","0.042","-0.1756578947368421","0.10446575342465764","9.944","-0.022","0.012","0.010","0.092","inactive"
"-0.011","-0.013729729729729733","-0.008","-0.8341052631578949","0.40157534246575327","12.413","-0.023","0.011","0.020","0.102","inactive"
"-0.015","-0.014513513513513512","0.042","0.04186842105263161","0.39280821917808223","10.164","-0.014","0.016","0.035","0.098","inactive"
"0.002","0.013202702702702705","0.023","-0.29376315789473695","0.8238493150684931","16.492","0.007","-0.029","0.049","0.100","inactive"
"0.002","0.012635135135135138","0.020","-0.4808947368421054","0.7053287671232877","16.017","0.006","-0.032","0.048","0.099","inactive"
"-0.001","0.00745945945945946","0.008","-0.24007894736842103","0.8167123287671233","15.068","0.002","0.014","0.046","0.095","inactive"
"-0.011","-0.011662162162162166","0.022","-0.1852894736842104","0.5792465753424656","11.758","-0.016","0.012","0.027","0.100","inactive"
"-0.004","0.005283783783783784","0.003","-0.6275263157894737","0.481904109589041","14.217","-0.001","0.016","0.050","0.095","inactive"
"-0.014","-0.015959459459459452","0.044","-0.011526315789473713","0.31079452054794504","10.094","-0.017","0.015","0.028","0.098","inactive"
"-0.009","-0.008770270270270272","0.015","-0.2578947368421053","0.5394383561643835","12.063","-0.011","0.015","0.033","0.102","inactive"
"-0.007","0.0011081081081081067","-0.002","-0.23018421052631582","0.6967671232876714","12.979","-0.005","0.016","0.043","0.104","inactive"
"-0.008","0.00241891891891892","-0.008","-0.2371315789473684","0.7282602739726027","13.270","-0.005","0.015","0.044","0.106","inactive"
"-0.009","4.1891891891891986e-4","0.007","-0.15768421052631582","0.639287671232877","12.417","-0.005","0.017","0.044","0.103","inactive"
"0.011","0.01374324324324325","0.083","0.733157894736842","0.956369863013699","3.934","-0.027","-0.017","0.011","-0.096","inactive"
"0.024","0.009405405405405394","0.038","-0.3796315789473683","0.9495068493150688","9.164","-0.026","-0.006","0.000","0.079","inactive"
"0.023","0.006040540540540537","0.044","1.1563421052631584","2.821808219178082","12.095","-0.013","-0.014","0.022","0.090","inactive"
"0.013","-0.1272297297297297","0.063","2.071368421052631","1.6770684931506854","10.300","-0.026","-0.014","0.002","0.085","inactive"
"-0.216","-0.03897297297297296","0.092","0.44650000000000006","0.3602054794520544","15.012","-0.013","0.043","0.048","-0.032","inactive"
"0.034","0.04232432432432434","0.073","1.276657894736843","1.1813424657534242","-2.375","-0.036","-0.035","-0.019","-0.105","inactive"
"-0.408","-0.17978378378378376","-0.080","6.960447368421055","0.47328767123287696","-6.551","-0.029","-0.130","0.005","-0.116","inactive"
"-0.018","-0.0782297297297297","0.081","-0.44592105263157905","-0.009150684931506942","4.465","-0.033","-0.011","-0.005","-0.097","inactive"
"0.006","-0.050972972972972985","0.013","0.15665789473684216","1.8664246575342465","14.200","0.010","0.019","0.058","0.107","inactive"
"0.009","-0.17436486486486474","0.084","0.5631052631578948","0.32009589041095876","2.759","-0.030","-0.015","0.006","-0.102","inactive"
"0.014","-0.030013513513513515","0.047","-0.353842105263158","1.0870410958904109","8.750","-0.022","-0.000","0.007","0.081","inactive"
"0.023","-0.042175675675675664","-0.023","0.3520263157894737","3.1944794520547948","5.764","-0.010","-0.044","0.021","0.086","inactive"
"0.023","-0.1496621621621622","0.067","3.186105263157895","0.3773972602739728","5.998","-0.050","-0.030","-0.036","-0.110","inactive"
"0.010","-0.08663513513513517","0.064","-0.6865789473684213","-2.1352739726027394","5.742","-0.032","-0.013","-0.012","-0.090","inactive"
"0.015","-0.08668918918918922","-0.013","-1.3112894736842107","-1.0553561643835614","12.970","-0.011","-0.000","0.025","0.093","inactive"
"-0.052","-0.04897297297297299","-0.044","5.570368421052631","1.8751369863013694","1.166","-0.024","-0.104","0.017","-0.100","inactive"
"-0.387","-0.0502027027027027","-0.041","4.698842105263159","0.7290547945205477","-1.852","-0.018","-0.095","0.026","-0.086","inactive"
"-0.383","-0.10409459459459458","-0.071","6.5311052631578965","0.39324657534246543","-1.824","-0.022","-0.121","0.013","-0.105","inactive"
"-0.017","-0.14533783783783788","0.037","-1.1108947368421052","-0.30564383561643843","9.420","-0.018","-0.002","0.014","0.077","inactive"
"0.049","-0.03989189189189188","-0.009","-0.29513157894736836","1.8367397260273977","6.697","-0.004","-0.007","0.028","0.062","inactive"
"-0.006","0.002121621621621624","-0.009","-0.252842105263158","0.8630136986301371","13.367","-0.007","0.015","0.039","0.106","inactive"
"0.002","0.014689189189189192","0.023","-0.2934473684210526","0.8144794520547947","16.469","0.007","-0.029","0.049","0.100","inactive"
"-0.004","0.005972972972972971","-0.003","-0.1117105263157895","0.9354109589041095","14.427","-0.002","0.015","0.041","0.108","inactive"
"-0.009","-0.006756756756756757","0.013","0.10939473684210521","0.979109589041096","12.719","-0.010","0.015","0.037","0.104","inactive"
"-0.006","-0.0010810810810810817","-0.008","-0.21681578947368418","0.7266712328767123","13.794","-0.005","0.014","0.045","0.107","inactive"
"-0.011","-0.013162162162162165","0.031","-0.06902631578947376","0.508945205479452","11.273","-0.017","0.012","0.027","0.100","inactive"
"0.002","0.012581081081081085","0.020","-0.2932894736842105","0.8184383561643835","16.160","0.006","-0.033","0.048","0.099","inactive"
"-0.005","0.004662162162162162","0.002","-0.2554736842105263","0.7244657534246576","14.182","0.000","0.015","0.050","0.093","inactive"
"-0.008","3.108108108108099e-4","-0.002","-0.25144736842105253","0.7899178082191783","13.154","-0.008","0.014","0.037","0.105","inactive"
"-0.012","-0.009716216216216217","0.026","-0.11960526315789466","0.5906438356164384","11.376","-0.011","0.016","0.036","0.101","inactive"
"-0.006","1.3513513513514769e-5","-0.005","-0.2713684210526315","0.8251232876712328","13.147","-0.008","0.014","0.036","0.106","inactive"
"-0.008","-0.004283783783783785","0.005","-0.20363157894736847","0.7567123287671234","12.742","-0.008","0.016","0.042","0.105","inactive"
"0.005","0.01771621621621622","0.033","-0.27902631578947384","0.846972602739726","17.206","0.011","-0.024","0.050","0.103","inactive"
"-0.011","-0.005662162162162162","0.019","-0.22844736842105257","0.4779863013698632","11.862","-0.006","0.019","0.043","0.104","inactive"
"-0.007","4.189189189189179e-4","-0.005","-0.2507894736842104","0.8264246575342465","13.236","-0.007","0.014","0.038","0.105","inactive"
"0.002","0.01559459459459459","0.025","-0.32450000000000007","0.8187534246575343","16.651","0.008","-0.027","0.049","0.101","inactive"
"-0.000","0.010432432432432434","0.013","-0.28655263157894734","0.8665616438356164","15.447","0.003","0.013","0.046","0.098","inactive"
"-0.009","-0.0010945945945945936","0.006","-0.11184210526315787","0.7947534246575346","12.520","-0.008","0.015","0.040","0.104","inactive"
"0.002","0.015378378378378382","0.024","-0.2215","0.8318904109589043","16.467","0.007","-0.030","0.050","0.100","inactive"
"-0.002","0.009135135135135135","0.009","-0.3200526315789475","0.8357945205479456","15.256","-0.001","0.014","0.047","0.095","inactive"
"-0.014","-0.01213513513513514","0.029","0.1935","0.6635068493150685","11.358","-0.014","0.019","0.035","0.100","inactive"
"-0.016","-0.013675675675675679","0.020","2.3867105263157895","1.568739726027397","11.638","-0.019","0.022","0.026","0.099","inactive"
"-0.012","-0.012243243243243248","0.006","0.9240526315789475","1.1992602739726026","12.250","-0.019","0.011","0.021","0.098","inactive"
"-0.012","-0.008864864864864869","-0.004","-0.8962894736842103","0.9217534246575344","13.712","-0.018","-0.039","0.038","0.079","inactive"
"-0.017","-0.02","0.041","-0.09299999999999997","0.20098630136986304","8.777","-0.022","0.018","0.030","0.096","inactive"
"-0.056","-0.04770270270270271","0.047","1.0938947368421053","0.6013287671232879","1.829","-0.050","0.002","-0.012","0.052","inactive"
"0.003","0.015391891891891891","0.024","-2.056947368421053","0.05289041095890418","15.995","0.003","-0.029","0.047","0.100","inactive"
"-0.011","-0.013256756756756761","-0.020","-0.44331578947368433","0.8897260273972604","13.524","-0.025","0.012","0.027","0.103","inactive"
"-0.017","-0.016324324324324322","0.051","0.056789473684210466","0.22973972602739717","8.835","-0.014","0.018","0.034","0.097","inactive"
"0.002","0.014824324324324324","0.026","-0.02386842105263155","1.0075616438356165","16.836","0.007","-0.023","0.050","0.103","inactive"
"-0.010","-0.009594594594594599","0.000","-0.15742105263157896","0.8112876712328767","12.522","-0.016","0.017","0.032","0.102","inactive"
"-0.020","-0.03317567567567568","0.058","0.7528947368421052","-0.4376712328767124","7.473","-0.035","0.004","0.004","-0.070","inactive"
"-0.017","-0.02051351351351351","-0.045","-1.0385789473684213","-0.021465753424657535","12.136","-0.052","-0.001","0.002","0.095","inactive"
"-0.009","-0.006337837837837837","0.007","0.1097631578947369","0.807821917808219","12.505","-0.012","0.016","0.033","0.103","inactive"
"-0.014","-0.017918918918918916","0.030","-0.04531578947368429","0.4090684931506848","10.516","-0.023","0.012","0.014","0.094","inactive"
"-0.020","-0.024","0.043","1.3558157894736842","0.20483561643835607","7.998","-0.027","0.018","0.027","0.093","inactive"
"-0.017","-0.015148648648648651","-0.013","-0.2605789473684211","0.7133424657534249","12.685","-0.022","0.009","0.038","0.094","inactive"
"-0.016","-0.009783783783783785","-0.006","-0.051315789473684224","1.044945205479452","12.928","-0.022","-0.036","0.039","0.073","inactive"
"-0.011","-0.02317567567567568","0.060","0.7760000000000001","-0.364109589041096","8.369","-0.036","-0.002","-0.013","-0.072","inactive"
"0.009","0.021837837837837843","0.036","-0.4329736842105263","0.7897397260273973","17.655","0.012","-0.020","0.050","0.104","inactive"
"0.001","0.0022972972972972955","-0.008","0.28955263157894734","1.442904109589041","14.590","-0.005","0.011","0.040","0.091","inactive"
"-0.003","0.0037162162162162164","0.000","0.20807894736842106","1.5125068493150686","15.167","-0.008","0.012","0.042","0.095","inactive"
"0.005","0.014229729729729735","0.030","-0.32347368421052636","0.9145753424657536","16.805","0.009","-0.024","0.051","0.103","inactive"
"-0.004","-0.0016351351351351357","-0.001","-0.27181578947368434","0.7497671232876713","13.807","-0.002","0.018","0.049","0.108","inactive"
"0.003","0.005662162162162162","0.001","-0.3431578947368421","0.6305753424657534","14.527","-0.002","0.012","0.043","0.093","inactive"
"-0.013","-0.013756756756756756","0.044","0.023210526315789407","0.18182191780821916","10.371","-0.020","0.009","0.015","0.096","inactive"
"0.012","0.027351351351351347","0.048","-0.9426578947368423","0.1980410958904107","17.984","0.016","-0.018","0.050","0.108","inactive"
"-0.006","-4.459459459459441e-4","0.005","-0.20376315789473684","0.716287671232877","12.680","-0.006","0.016","0.044","0.105","inactive"
"-0.004","0.004283783783783781","-0.013","-0.45639473684210524","0.8125068493150687","13.145","-0.010","0.014","0.039","0.106","inactive"
